ID,Name,City,Phone,Email (to find),Website,Counties Served,Services,Directory URL,Outreach Status,Notes,Created
"c995d82b-436d-45ed-a849-e47981997972","Grace Eboh Home CareBleckley","Milledgeville","(478) 363-2637","","","Baldwin; Bibb; Crawford; Crisp; Dodge; Houston; Monroe; Peach; Pulaski; Putnam; Spalding; Upson; Wilkinson","RN; LPN","https://georgiagapp.com/provider/grace-eboh-home-carebleckley","Not Started","","12/22/2025"
"3427c023-1f82-47bd-b5c9-b6e521858094","RJN Oasis Homecare ServicesCobb","PauldingMarietta","(678) 539-9486","","","Cherokee; Fulton; Gwinnett","RN; LPN","https://georgiagapp.com/provider/rjn-oasis-homecare-servicescobb","Not Started","","12/22/2025"
"5523a8ff-a925-439e-9b2a-ab7308656ec7","BullochAmerican Hearts","Lakeview LaneHiram","(470) 305-1490","","","Baldwin; Carroll; Coweta; Dougherty; Douglas; Forsyth; Hancock; Laurens; Oconee; Richmond; Troup; Twiggs; Wilkinson","RN; LPN","https://georgiagapp.com/provider/bullochamerican-hearts","Not Started","","12/22/2025"
"34ed7661-c7ef-4bbe-b8a5-e951381ab9c1","Amenity Nursing Care and Companion Svs","Loganville","(678) 365-6358","","","Bartow; Cherokee; Clarke; Clayton; Cobb; DeKalb; Douglas; Fayette; Fulton; Gwinnett; Hall; Henry","RN; LPN","https://georgiagapp.com/provider/amenity-nursing-care-and-companion-svs","Not Started","","12/22/2025"
"0c38f6cd-06ff-49b4-b2d5-ebca4ca4993a","CoffeeGreat Healthcare ServicesRockdale","FultonAtlanta","(443) 423-9579","","","Cherokee; Clayton; DeKalb; Douglas; Effingham; Gwinnett; Screven","RN; LPN","https://georgiagapp.com/provider/coffeegreat-healthcare-servicesrockdale","Not Started","","12/22/2025"
"a6d1249f-9ea2-4c91-87b4-329cdae62f86","Olbot Health Care Services","North Henry BoulevardStockbridge","(678) 455-4484","","","Henry","RN; LPN","https://georgiagapp.com/provider/olbot-health-care-services","Not Started","","12/22/2025"
"8c12a1ac-0c8c-48be-a286-d75fbe792725","JD Healthcare ServicesLamar","NewtonHampton","(470) 526-5606","","","Clayton; Coweta; DeKalb; Fulton; Henry; Rockdale; Spalding","RN; LPN","https://georgiagapp.com/provider/jd-healthcare-serviceslamar","Not Started","","12/22/2025"
"47f77561-4b06-4c5e-beed-f6e6fa270e8c","Serene Balance of LifeCobb","CowetaDallas","(404) 507-6779","","","Bartow; Cherokee; Clayton; Fulton; Paulding","RN; LPN","https://georgiagapp.com/provider/serene-balance-of-lifecobb","Not Started","","12/22/2025"
"1e28d5b7-184a-4ca4-a005-2fdc26af1a1d","Nobility Home Care ServicesDouglas","Ellenwood","(470)730-4072","","","Cobb; DeKalb; Fayette; Gwinnett; Henry; Newton; Rockdale","RN; LPN","https://georgiagapp.com/provider/nobility-home-care-servicesdouglas","Not Started","","12/22/2025"
"7244bf47-5055-4bdb-b6f3-44a3e9902004","Presidential Home CareCherokee","HenryAlpharetta","(770) 769-1586","","","Clayton; Cobb; DeKalb; Fayette; Forsyth; Gwinnett; Hall","RN; LPN","https://georgiagapp.com/provider/presidential-home-carecherokee","Not Started","","12/22/2025"
"de79965a-f854-4383-ba94-082657ad8722","Restorative Custom HealthcareForsyth","CobbPowder Springs","(470) 336-4055","","","Carroll; Cherokee; Fayette; Fulton; Gwinnett; Hall; Henry","RN; LPN","https://georgiagapp.com/provider/restorative-custom-healthcareforsyth","Not Started","","12/22/2025"
"e3d93c45-7fc5-4776-8beb-c0126c366ca4","A Good Life Home CareHenry","ClarkeDuluth","(678) 736-1269","","","Clayton; Cobb; DeKalb; Forsyth; Fulton; Gwinnett; Hall","RN; LPN","https://georgiagapp.com/provider/a-good-life-home-carehenry","Not Started","","12/22/2025"
"ae8233d7-d12a-4505-9edc-203050d5036e","Legacy StaffingGwinnett","PauldingEllenwood","(678) 5037980","","","Bibb; Clayton; DeKalb; Fayette; Fulton; Henry; Rockdale","RN; LPN","https://georgiagapp.com/provider/legacy-staffinggwinnett","Not Started","","12/22/2025"
"d8d803ab-425a-46d1-b61c-baea86dc6720","Dantily HomecareCobb","ForsythPowder Springs","(678) 571-1548","","","Cherokee; Clayton; Douglas; Fulton; Gwinnett; Henry; Paulding","RN; LPN","https://georgiagapp.com/provider/dantily-homecarecobb","Not Started","","12/22/2025"
"5d91362d-8e25-4aa7-b453-034fd6ee95b4","Domi Healthcare Services","McDonough","(917) 816-1698","","","Butts; DeKalb; Fayette; Fulton; Gwinnett; Rockdale","RN; LPN","https://georgiagapp.com/provider/domi-healthcare-services","Not Started","","12/22/2025"
"cde89e3f-9b6b-46b9-b323-bc30fe7b62a9","Comfort Care Experts","NEAtlanta","(470) 710-6044","","","Fulton","RN; LPN","https://georgiagapp.com/provider/comfort-care-experts","Not Started","","12/22/2025"
"33af8706-7ea7-48e7-989d-55af4add79d4","Mac HealthcareCobb","Mableton","(470) 930-1554","","","Carroll; Cherokee; DeKalb; Douglas; Fayette; Fulton; Gwinnett","RN; LPN","https://georgiagapp.com/provider/mac-healthcarecobb","Not Started","","12/22/2025"
"4437de9c-288e-486e-bf5a-fd7503a4f5b8","Quality Care and LoveCobb","Powder Springs","(678) 561-0645","","","Cherokee; Clayton; DeKalb; Douglas; Fulton; Haralson; Polk","RN; LPN","https://georgiagapp.com/provider/quality-care-and-lovecobb","Not Started","","12/22/2025"
"28a7356e-b7d5-46e6-a732-bae7342065b6","Unite Healthcare ServicesFulton","Atlanta","(470) 603-0296","","","Carroll; Cobb; DeKalb; Douglas; Gwinnett; Paulding","RN; LPN","https://georgiagapp.com/provider/unite-healthcare-servicesfulton","Not Started","","12/22/2025"
"e3bf68c1-888d-4988-80d3-489b6bafcdf8","Passion","Neighborhood WalkMcDonough","(678) 689-5587","","","Clayton; DeKalb; Douglas; Fulton; Gwinnett; Henry; Rockdale","RN; LPN","https://georgiagapp.com/provider/passion","Not Started","","12/22/2025"
"996dbd4d-61ec-4554-a45d-c0dfb7153eaa","Rosemond Health AlliesGwinnett","Decatur","(678) 825-5748","","","Clayton; Cobb; Decatur; Douglas; Fayette; Forsyth; Fulton; Henry","RN; LPN","https://georgiagapp.com/provider/rosemond-health-alliesgwinnett","Not Started","","12/22/2025"
"220f9315-3a78-4981-8518-0ac9f02fefc1","Passion for People HomecareGwinnett","BarrowSnellville","(770) 899-2551","","","Clayton; Cobb; DeKalb; Fulton; Henry","RN; LPN","https://georgiagapp.com/provider/passion-for-people-homecaregwinnett","Not Started","","12/22/2025"
"a7d6c45f-cdeb-43b0-a22c-a5269d04dbe9","Dedicated KareGwinnett","Marietta","(678) 587-8433","","","Barrow; Clayton; Cobb; DeKalb; Douglas; Forsyth; Fulton; Gwinnett; Henry; Rockdale","RN; LPN","https://georgiagapp.com/provider/dedicated-karegwinnett","Not Started","","12/22/2025"
"7f0830ff-e3cd-4e1c-82b3-2862856e423e","One Touch Home Care Baker","Cairo","(229) 377-1193","","","Baker; Brooks; Calhoun; Colquitt; Cook; Decatur; Early; Grady; Lee; Lowndes; Miller; Seminole; Terrell; Thomas; Tift; Worth","RN; LPN","https://georgiagapp.com/provider/one-touch-home-care-baker","Not Started","","12/22/2025"
"e65e5257-607c-492a-b73c-512a33afcecd","Hope Private In Home CareCherokee","FayetteSnellville","(770) 874-9398","","","Barrow; Clarke; Coweta; Dawson; Douglas; Henry; Polk","RN; LPN","https://georgiagapp.com/provider/hope-private-in-home-carecherokee","Not Started","","12/22/2025"
"70ca4750-1c54-4736-825b-061252a46212","Long Way Home Care","Towne Centre Village DriveMcDonough","(678) 892-6688","","","Long","RN; LPN","https://georgiagapp.com/provider/long-way-home-care","Not Started","","12/22/2025"
"a4dc7944-95b0-4530-ba5a-511b5f696e38","HC RootsFulton","FayetteAtlanta","(845) 222-2653","","","Cobb; DeKalb; Douglas; Forsyth; Gwinnett; Henry; Rockdale","RN; LPN","https://georgiagapp.com/provider/hc-rootsfulton","Not Started","","12/22/2025"
"4921acd3-2686-41fc-b04f-7aedbe0bbdaf","Ageless Homecare ServicesFulton","WaltonJohns Creek","(404) 348-0153","","","Cobb; DeKalb; Douglas; Fayette; Forsyth; Gwinnett; Hall","RN; LPN","https://georgiagapp.com/provider/ageless-homecare-servicesfulton","Not Started","","12/22/2025"
"1660c381-43bd-4a21-b355-6078d66cc76d","AAJO HealthcareCobb","Roswell","(703) 434-0235","","","Cherokee; Clayton; Douglas; Forsyth; Fulton; Gwinnett; Paulding","RN; LPN","https://georgiagapp.com/provider/aajo-healthcarecobb","Not Started","","12/22/2025"
"1c6bdfbf-e025-42b4-bd1f-88ddfa7568aa","Family Choice Healthcare","Tullamore WayMilton","(678) 200-8996","","","Fulton","RN; LPN","https://georgiagapp.com/provider/family-choice-healthcare","Not Started","","12/22/2025"
"a8da1af2-4066-4b12-a7ba-54224334ed42","Meridian Medihealth","Atlanta","(301) 928-8496","","","Fulton","RN; LPN","https://georgiagapp.com/provider/meridian-medihealth","Not Started","","12/22/2025"
"5e110963-936c-4114-b12a-e0cfc1ea78bb","Commonwealth Private Care","Pinebreeze DriveMarietta","(678) 223-3116","","","Fulton","RN; LPN","https://georgiagapp.com/provider/commonwealth-private-care","Not Started","","12/22/2025"
"0c9ab173-c67f-4b74-82b9-83c1314b91b9","Grace Pediatric Home CareHall","Johns Creek","(470) 444-4311","","","Barrow; Cherokee; Clayton; Cobb; Douglas; Forsyth; Henry; Muscogee; Walton","RN; LPN","https://georgiagapp.com/provider/grace-pediatric-home-carehall","Not Started","","12/22/2025"
"532810ea-db98-4dbc-9da6-2738b4b1cb9c","ClarkeAnderson Assist Home CareFulton","NWAtlanta","(470) 831-5882","","","Carroll; Coweta; DeKalb; Newton; Paulding","RN; LPN","https://georgiagapp.com/provider/clarkeanderson-assist-home-carefulton","Not Started","","12/22/2025"
"198182a9-17a1-46c6-93a8-45a541bf9859","Macksimum Alliance","Augusta Tech DriveAugusta","(706) 394-7771","","","Fulton","RN; LPN","https://georgiagapp.com/provider/macksimum-alliance","Not Started","","12/22/2025"
"dce6e9c8-1d1d-4907-8b55-f3c8f751adc3","Your Village HealthcareJohnson","Stapleton","(404) 453-3311","","","Burke; Emanuel; Hancock; Laurens; Richmond; Warren; Washington","RN; LPN","https://georgiagapp.com/provider/your-village-healthcarejohnson","Not Started","","12/22/2025"
"eb862002-cbd9-4bc0-ba8a-7605ac5f9482","Care Solutions","SouthEast Dublin","(832) 602-7688","","","Bibb; DeKalb; Decatur; Fulton; Gwinnett; Newton; Rockdale","RN; LPN","https://georgiagapp.com/provider/care-solutions","Not Started","","12/22/2025"
"3c6c7842-0e5d-4666-8b31-e2821916558e","True Voice HomecareGwinnett","Dallas","(404) 384-0575","","","Bartow; Clayton; Cobb; Douglas; Fayette; Henry; Polk","RN; LPN","https://georgiagapp.com/provider/true-voice-homecaregwinnett","Not Started","","12/22/2025"
"f0b88c06-2e6d-4e73-9aeb-77fb4eec4f5e","A Home for CareDouglas","FayetteBuford","(470) 655-1984","","","Cobb; Gwinnett; Henry; Newton","RN; LPN","https://georgiagapp.com/provider/a-home-for-caredouglas","Not Started","","12/22/2025"
"efd879bb-8a2b-4809-aced-57ff62145925","Shinesun Provider Placement ServicesCherokee","FultonAtlanta","(404) 919-8096","","","Cobb; DeKalb; Douglas; Gwinnett; Henry","RN; LPN","https://georgiagapp.com/provider/shinesun-provider-placement-servicescherokee","Not Started","","12/22/2025"
"22aba598-0c57-472b-bf0c-a53770a3ecdb","Nicely Health Services","School House RunDacula","(470) 920-7713","","","Fulton","RN; LPN","https://georgiagapp.com/provider/nicely-health-services","Not Started","","12/22/2025"
"a6dfa029-9bed-4329-a7b5-44004c66b5a8","M and A Home Care","Jonesboro RoadJonesboro","(301) 792-4426","","","Fulton","RN; LPN","https://georgiagapp.com/provider/m-and-a-home-care","Not Started","","12/22/2025"
"63ba0118-c633-41f2-9144-07fd59bb5006","Peace of Mind Private Care","Carriage WayAtlanta","(404) 202-8999","","","Fulton","RN; LPN","https://georgiagapp.com/provider/peace-of-mind-private-care","Not Started","","12/22/2025"
"70912036-ab08-485b-9d4e-226e0242e187","Tender Caring Home Services","Sandy Springs","(470) 351-7660","","","Fulton","RN; LPN","https://georgiagapp.com/provider/tender-caring-home-services","Not Started","","12/22/2025"
"6650d28d-127a-4ee3-b1ac-4b01d2924d8e","Alpha Comfort CareGwinnett","Sandy Springs","(929) 884-5613","","","Clayton; Cobb; DeKalb; Fayette; Forsyth; Fulton; Hall; Henry; Paulding","RN; LPN","https://georgiagapp.com/provider/alpha-comfort-caregwinnett","Not Started","","12/22/2025"
"ad4f0ed0-9b4e-4b9e-95fc-94e7ce27a04e","One Touch HomecareGrady","Cairo","(229) 377-1193","","","Baker; Calhoun; Colquitt; Decatur; Early; Lee; Miller; Mitchell; Seminole; Thomas","RN; LPN","https://georgiagapp.com/provider/one-touch-homecaregrady","Not Started","","12/22/2025"
"a9c749db-48e9-4fd9-85da-b8871a4f389a","Heartfelt Comfort CareFulton","HallAtlanta","(267) 693-7655","","","Barrow; Cobb; DeKalb; Gwinnett; Henry; Newton; Richmond","RN; LPN","https://georgiagapp.com/provider/heartfelt-comfort-carefulton","Not Started","","12/22/2025"
"a862045e-fd9e-45bd-af5e-f077da69af92","Ubuntu Caring Hands","Atlanta","(404) 445-5814","","","Butts; Carroll; Coweta; Houston; Jones; Pike","RN; LPN","https://georgiagapp.com/provider/ubuntu-caring-hands","Not Started","","12/22/2025"
"5dfc8f62-a5b5-4cbd-9934-dafafc3292ae","JacksonOlive Home Care ServicesCherokee","Riverdale","(404) 226-9131","","","Bibb; Clayton; Cobb; DeKalb; Douglas; Floyd; Fulton; Gwinnett; Haralson; Henry; Paulding; Rockdale; Spalding; Troup","RN; LPN","https://georgiagapp.com/provider/jacksonolive-home-care-servicescherokee","Not Started","","12/22/2025"
"52bb01da-58a9-492f-9577-3d128e5dca1e","Onewell Health of Wayne","Savannah","(855) 720-9355","","","Bryan; Bulloch; Camden; Chatham; Columbia; Effingham; Evans; Glynn; Laurens; Liberty; McIntosh","RN; LPN","https://georgiagapp.com/provider/onewell-health-of-wayne","Not Started","","12/22/2025"
"e68c3ec9-2abc-472b-b670-597033847a98","JenkinsFaith Home CareJefferson","ColumbiaGrovetown","(404) 292-1219","","","Burke; Clayton; DeKalb; Elbert; Emanuel; Lincoln; McDuffie; Richmond; Screven; Wilkes","RN; LPN","https://georgiagapp.com/provider/jenkinsfaith-home-carejefferson","Not Started","","12/22/2025"
"117428a1-d485-4068-8185-c4469dadb53f","A Lifetime of HopeCoweta","Southwind LaneTroupNewnan","(678) 816-9955","","","Carroll; Fayette; Fulton; Heard","RN; LPN","https://georgiagapp.com/provider/a-lifetime-of-hopecoweta","Not Started","","12/22/2025"
"76144408-7011-4ae0-a761-72628848ed07","Manuesth Homecare ServicesChatham","Grovetown","(706) 619-7611","","","Burke; Columbia; Jenkins; Lincoln; Morgan; Richmond; Wilkes","RN; LPN","https://georgiagapp.com/provider/manuesth-homecare-serviceschatham","Not Started","","12/22/2025"
"536cb83b-94d8-42da-a7a4-6e04fbb50211","Piece by PieceCobb","ChathamMableton","(704) 905-9781","","","Bartow; Cherokee; Gwinnett; Henry; Newton; Paulding; Richmond","RN; LPN","https://georgiagapp.com/provider/piece-by-piececobb","Not Started","","12/22/2025"
"dcc2ea91-9204-42d0-b1b3-64eb6ca871fb","J C Caring ServicesFayette","FultonAtlanta","(404) 334-3296","","","Cobb; DeKalb; Douglas; Forsyth; Gwinnett; Henry; Rockdale","RN; LPN","https://georgiagapp.com/provider/j-c-caring-servicesfayette","Not Started","","12/22/2025"
"958071f2-8a89-48bc-857c-d9e7835c46c6","Maskan","Tioga Lake CoveLawrenceville","(404) 410-9107","","","Fulton","RN; LPN","https://georgiagapp.com/provider/maskan","Not Started","","12/22/2025"
"44ebd79f-b8e4-4e5c-96a4-2a1ff7b7058e","MuscogeeSalvation ServicesClayton","HenryAtlanta","(678) 224-1915","","","Cherokee; Cobb; DeKalb; Douglas; Fayette; Fulton; Gwinnett; Henry; Rockdale","RN; LPN","https://georgiagapp.com/provider/muscogeesalvation-servicesclayton","Not Started","","12/22/2025"
"d909f783-0653-47f7-8467-e12630bdee36","WhitfieldNoble Grace Home CareFulton","ClaytonPalmetto","(404) 620-7940","","","Clarke; Cobb; Coweta; DeKalb; Douglas; Fayette; Gwinnett; Henry; Lowndes","RN; LPN","https://georgiagapp.com/provider/whitfieldnoble-grace-home-carefulton","Not Started","","12/22/2025"
"bea62605-490c-46be-82d2-08a41999dc2a","Proud Life Home CareDeKalb","Tara Glynn DriveForsythHampton","(478) 226-5568","","","Clayton; Cobb; Fayette; Fulton; Glynn","RN; LPN","https://georgiagapp.com/provider/proud-life-home-caredekalb","Not Started","","12/22/2025"
"2c9f7b1d-b170-4d4e-8148-e2c581f67c20","Home Helpers of GwinnettDeKalb","Lawrenceville","(470) 385-6106","","","Banks; Barrow; Bartow; Cherokee; Cobb; Fulton; Gwinnett; Hall; Henry; Rockdale; Stephens; Walton","RN; LPN","https://georgiagapp.com/provider/home-helpers-of-gwinnettdekalb","Not Started","","12/22/2025"
"fbb421cc-2ee8-4a15-adc3-dc536b9386a1","Trees of Life HomecareFayette","Ellenwood","(404) 259-5817","","","Bartow; Cherokee; Clayton; Cobb; DeKalb; Douglas; Floyd; Fulton; Hall; Paulding; Polk; Union","RN; LPN","https://georgiagapp.com/provider/trees-of-life-homecarefayette","Not Started","","12/22/2025"
"24871650-e49f-4ff3-8db2-05d8df4e9007","Welive Healthcare ServicesFulton","Stone Mountain","(678) 687-9371","","","Bibb; Cherokee; Cobb; Forsyth; Gwinnett; Mitchell; Muscogee","RN; LPN","https://georgiagapp.com/provider/welive-healthcare-servicesfulton","Not Started","","12/22/2025"
"39ff3398-1c01-44f7-9e06-790286620f6d","Universal HealthcareCherokee","Atlanta","(678) 576-3161","","","Clayton; Cobb; Coweta; Douglas; Fayette; Fulton; Gwinnett; Henry; Newton; Troup","RN; LPN","https://georgiagapp.com/provider/universal-healthcarecherokee","Not Started","","12/22/2025"
"7a8b251a-576c-4788-b201-d00cd4af17b3","Quality Care Inhome Care ServicesNewton","CobbAtlanta","(678) 545-4860","","","DeKalb; Douglas; Fayette; Fulton; Gwinnett; Henry","RN; LPN","https://georgiagapp.com/provider/quality-care-inhome-care-servicesnewton","Not Started","","12/22/2025"
"cdb4f914-c9a4-4cd1-92ea-9862e1ee4d35","Gilma Compassion","San Miguel DriveStone Mountain","(678) 539-0087","","","Fulton","RN; LPN","https://georgiagapp.com/provider/gilma-compassion","Not Started","","12/22/2025"
"dac9b79e-b109-429b-8535-d5ea0c999097","Klas ExpertsButts","SpaldingMcDonough","(478) 737-1861","","","Clayton; DeKalb; Fayette; Fulton; Henry; Newton; Rockdale","RN; LPN","https://georgiagapp.com/provider/klas-expertsbutts","Not Started","","12/22/2025"
"e4134739-0edc-4c8f-b198-d20a5da7f6d7","Your Way Your Voice","Snellville","(770) 243-3684","","","Fulton","RN; LPN","https://georgiagapp.com/provider/your-way-your-voice","Not Started","","12/22/2025"
"92928ef9-360d-479e-aca8-bb123e5df97f","URE HealthcareCarroll","Snellville","(470) 926-0218","","","Bartow; Cherokee; Clayton; Cobb; Fayette; Forsyth; Fulton; Gwinnett; Henry; Paulding; Polk; Rockdale","RN; LPN","https://georgiagapp.com/provider/ure-healthcarecarroll","Not Started","","12/22/2025"
"3966ce14-d687-4491-aab6-264830689c95","Divine Home NursingForsyth","CherokeeJohns Creek","(678) 969-7177","","","Dawson; DeKalb; Fulton; Gwinnett; Hall; Henry; Lumpkin","RN; LPN","https://georgiagapp.com/provider/divine-home-nursingforsyth","Not Started","","12/22/2025"
"00aee27d-b9a8-4513-8787-1f129d558e86","Royal Hands Healthcare","Suite I and KRiverdale","(678) 203-9222","","","Fulton","RN; LPN","https://georgiagapp.com/provider/royal-hands-healthcare","Not Started","","12/22/2025"
"19f68404-bcec-4939-ae12-2529df215d87","CaresideFulton","ClaytonStockbridge","(404) 979-3028","","","Baldwin; Cobb; DeKalb; Douglas; Fayette; Gwinnett; Henry; Rockdale","RN; LPN","https://georgiagapp.com/provider/caresidefulton","Not Started","","12/22/2025"
"8b7b4d4a-34d2-4cdd-b780-dfb493959d5b","Secured Home CareBartow","PolkMarietta","(404) 988-5377","","","Carroll; Cherokee; Cobb; DeKalb; Fulton; Paulding","RN; LPN","https://georgiagapp.com/provider/secured-home-carebartow","Not Started","","12/22/2025"
"fa904446-9b7d-449e-bdb9-7ea9601cb0e3","Care the Wright WayDeKalb","Decatur","(678) 952-7110","","","Clayton; Cobb; Decatur; Fulton; Gwinnett; Henry; Rockdale","RN; LPN","https://georgiagapp.com/provider/care-the-wright-waydekalb","Not Started","","12/22/2025"
"e9c1999b-017f-413c-bb20-d84b4e384000","Dunn Harris HealthcareCobb","NewtonSandy Springs","(770) 541-3447","","","Clayton; DeKalb; Fayette; Forsyth; Gwinnett; Hall; Harris; Henry","RN; LPN","https://georgiagapp.com/provider/dunn-harris-healthcarecobb","Not Started","","12/22/2025"
"656f47c4-3232-4660-ae23-e56ab30d8575","UpsonA Supreme Nursing and HomecareCobb","Lakehaven WayCarrollAtlanta","(678) 918-6918","","","Clayton; DeKalb; Douglas; Fulton; Paulding","RN; LPN","https://georgiagapp.com/provider/upsona-supreme-nursing-and-homecarecobb","Not Started","","12/22/2025"
"074be83b-e902-4848-bc2e-e01a1438d7fe","Safe With Us Home CareGwinnett","ForsythBuford","(317) 756-7421","","","Barrow; Cobb; DeKalb; Fulton; Jackson; Jefferson; Rockdale","RN; LPN","https://georgiagapp.com/provider/safe-with-us-home-caregwinnett","Not Started","","12/22/2025"
"1fc7ae99-5954-466e-842a-7788684533b2","Golden Home CareGwinnett","Lawrenceville","(770) 910-9826","","","Barrow; Cherokee; Cobb; DeKalb; Douglas; Forsyth; Fulton; Hall; Paulding; Walton","RN; LPN","https://georgiagapp.com/provider/golden-home-caregwinnett","Not Started","","12/22/2025"
"fa7d33ce-fcc1-42df-8239-564c372ebe0d","Efficient Healthcare ServicesNewton","FultonFairburn","(678) 904-7092","","","Clayton; Cobb; Coweta; DeKalb; Fayette; Gwinnett; Henry","RN; LPN","https://georgiagapp.com/provider/efficient-healthcare-servicesnewton","Not Started","","12/22/2025"
"1ed445f8-e079-4e67-844b-bfacf761532d","ABA HomeCareDeKalb","Conyers","(678) 389-1881","","","Barrow; Butts; Clayton; Coweta; Douglas; Fayette; Fulton; Gwinnett; Henry; Jackson; Newton; Spalding","RN; LPN","https://georgiagapp.com/provider/aba-homecaredekalb","Not Started","","12/22/2025"
"04e2a50b-1a1b-4660-898d-a32a04d5af48","WaltonStrength In Care","McDonough","(770) 353-9986","","","Cobb; DeKalb; Fayette; Fulton; Gwinnett; Jasper; Morgan; Paulding; Rockdale","RN; LPN","https://georgiagapp.com/provider/waltonstrength-in-care","Not Started","","12/22/2025"
"bd1a2c4d-612b-43f2-a958-20a7dddd23b1","Touch of KareDouglas","CowetaDouglasville","(678) 203-9574","","","Carroll; Clayton; Cobb; DeKalb; Fulton","RN; LPN","https://georgiagapp.com/provider/touch-of-karedouglas","Not Started","","12/22/2025"
"100fdf11-88b8-4eca-a664-c068de1c98ac","Elite Home Care Solutions","Kennesaw","(770) 873-3746","","","Fulton","RN; LPN","https://georgiagapp.com/provider/elite-home-care-solutions","Not Started","","12/22/2025"
"bcd1dd0f-0de3-45e7-98f3-09a7307710a5","Alpha Omega StaffingBarrow","RockdaleLawrenceville","(404) 247-6629","","","Cherokee; Cobb; Dawson; DeKalb; Forsyth; Gwinnett; Hall","RN; LPN","https://georgiagapp.com/provider/alpha-omega-staffingbarrow","Not Started","","12/22/2025"
"0f524537-6375-4b59-8ee7-7a7239f7471c","Anointed Healthcare ServicesDeKalb","GreeneDecatur","(470) 486-6066","","","Clayton; Cobb; Gwinnett; Henry; Newton; Oconee; Rockdale","RN; LPN","https://georgiagapp.com/provider/anointed-healthcare-servicesdekalb","Not Started","","12/22/2025"
"4d14a0b4-4d17-4443-951d-deca4ad08a1b","Ourway Dementia ServicesRockdale","Locust Grove","(678) 651-7254","","","Bibb; Butts; DeKalb; Forsyth; Fulton; Gwinnett; Henry; Jasper; Lamar; Spalding","RN; LPN","https://georgiagapp.com/provider/ourway-dementia-servicesrockdale","Not Started","","12/22/2025"
"4e35f623-c2f6-439d-b445-8e0eefc315fa","Little Love Healthcare ServicesDecatur","PauldingLithonia","(774) 521-4305","","","Clayton; DeKalb; Douglas; Fayette; Fulton; Gwinnett; Rockdale","RN; LPN","https://georgiagapp.com/provider/little-love-healthcare-servicesdecatur","Not Started","","12/22/2025"
"c041a9eb-4435-4db1-89ef-e1056663b304","Care Runners Home Care ServicesHenry","McDonough","(404) 850-8714","","","Bibb; Cherokee; Clayton; Cobb; Coweta; DeKalb; Douglas; Fulton; Gwinnett; Houston; Newton; Paulding; Rockdale; Spalding","RN; LPN","https://georgiagapp.com/provider/care-runners-home-care-serviceshenry","Not Started","","12/22/2025"
"69b6122a-6471-40a8-a876-3bb83f7cc852","Family Affair Home Services","Mableton ParkwayMableton","(404) 342-4942","","","Fulton","RN; LPN","https://georgiagapp.com/provider/family-affair-home-services","Not Started","","12/22/2025"
"6a42a9ca-d5e3-4b76-8665-1aef1c9309b6","Special Home Care","Trophy TrailLawrenceville","(833) 999-3003","","","Fulton","RN; LPN","https://georgiagapp.com/provider/special-home-care","Not Started","","12/22/2025"
"3f81a2fc-dabc-4567-bcfd-6665afa70827","Care Home CareBibb","Macon","(478) 718-5538","","","Baldwin; Butts; Jasper; Jones; Macon; Peach; Twiggs; Wilkinson","RN; LPN","https://georgiagapp.com/provider/care-home-carebibb","Not Started","","12/22/2025"
"ac78ce18-2b90-452e-804a-9e87aed0adcd","Elitecare HealthservicesFulton","ForsythAtlanta","(404) 480-4116","","","Cherokee; Clayton; DeKalb; Douglas; Gwinnett; Henry; Rockdale","RN; LPN","https://georgiagapp.com/provider/elitecare-healthservicesfulton","Not Started","","12/22/2025"
"016f2d43-c3e8-4785-b1ed-6205ad40abfb","Heart to Heart Health Care","Columbus","(706) 573-5123","","","Fulton","RN; LPN","https://georgiagapp.com/provider/heart-to-heart-health-care","Not Started","","12/22/2025"
"741c30cb-1aea-4e90-aea0-f6929a148e6b","Invisible Capes Medical ServicesDeKalb","Atlanta","(404) 408-0479","","","Chatham; Cherokee; Clayton; Cobb; Coweta; Douglas; Fulton; Gwinnett; Muscogee; Newton; Rockdale; Walton","RN; LPN","https://georgiagapp.com/provider/invisible-capes-medical-servicesdekalb","Not Started","","12/22/2025"
"7eb6db26-289a-4019-89ce-5b515872c368","WhitfieldHome Care","McDonough","(770) 470-1110","","","Bibb; Colquitt; Dougherty; Fayette; Forsyth; Gwinnett; Houston; Laurens; Lowndes; Lumpkin; Richmond; Rockdale; Spalding; Tift; Washington","RN; LPN","https://georgiagapp.com/provider/whitfieldhome-care","Not Started","","12/22/2025"
"f56137d6-189f-4948-bf09-c2c71fcaf7ae","Zarab Healthcare","Powder Springs","(770) 895-5343","","","Fulton","RN; LPN","https://georgiagapp.com/provider/zarab-healthcare","Not Started","","12/22/2025"
"4132745f-2d96-4fb1-a285-a315bf7c876c","Ridgewood Personal Care Home","Marietta","(678) 472-4358","","","Fulton","RN; LPN","https://georgiagapp.com/provider/ridgewood-personal-care-home","Not Started","","12/22/2025"
"a423d924-35bc-4505-9d4e-ef558404fdf4","All Is Well Care Services","Brightfield DriveLoganville","(404) 723-9079","","","Fulton","RN; LPN","https://georgiagapp.com/provider/all-is-well-care-services","Not Started","","12/22/2025"
